Date,Open,High,Low,Close,Adj Close,Volume,ticker
2024-03-22T00:00:00.000Z,720.5,725.375,718.875,721.4249877929688,690.7891845703125,45980326,HDFCBANK.NS
2024-03-26T00:00:00.000Z,713.5999755859375,718.9749755859375,711.0750122070312,712.7000122070312,682.434814453125,56844290,HDFCBANK.NS
2024-03-27T00:00:00.000Z,711.7750244140625,723.9749755859375,710.625,720.3499755859375,689.7598876953125,62168668,HDFCBANK.NS
2024-03-28T00:00:00.000Z,720.3499755859375,730.25,720.3499755859375,723.9500122070312,693.2069702148438,55592142,HDFCBANK.NS
2024-04-01T00:00:00.000Z,729.0,736.9000244140625,727.7999877929688,735.25,704.027099609375,25199570,HDFCBANK.NS
2024-04-02T00:00:00.000Z,732.5750122070312,747.4249877929688,731.625,740.0750122070312,708.6472778320312,41225446,HDFCBANK.NS
2024-04-03T00:00:00.000Z,736.0499877929688,747.8250122070312,735.7000122070312,741.1500244140625,709.6765747070312,45584386,HDFCBANK.NS
2024-04-04T00:00:00.000Z,752.0,765.0,752.0,763.7999877929688,731.36474609375,88935066,HDFCBANK.NS
2024-04-05T00:00:00.000Z,769.5,777.25,765.0750122070312,774.7750244140625,741.8737182617188,59055902,HDFCBANK.NS
2024-04-08T00:00:00.000Z,777.4749755859375,778.625,770.7750244140625,773.2999877929688,740.4613647460938,20482940,HDFCBANK.NS
2024-04-09T00:00:00.000Z,777.4249877929688,777.4249877929688,770.1500244140625,774.2750244140625,741.3949584960938,21884494,HDFCBANK.NS
2024-04-10T00:00:00.000Z,774.9500122070312,774.9500122070312,766.4749755859375,768.1749877929688,735.5540161132812,27807400,HDFCBANK.NS
2024-04-12T00:00:00.000Z,760.5,764.9249877929688,756.7249755859375,759.4749755859375,727.223388671875,41084208,HDFCBANK.NS
2024-04-15T00:00:00.000Z,748.7750244140625,755.0,746.0250244140625,747.3499755859375,715.61328125,23415248,HDFCBANK.NS
2024-04-16T00:00:00.000Z,743.5,756.4500122070312,741.125,754.625,722.5794067382812,20744886,HDFCBANK.NS
2024-04-18T00:00:00.000Z,754.9000244140625,759.4249877929688,745.5250244140625,747.3499755859375,715.61328125,34234884,HDFCBANK.NS
2024-04-19T00:00:00.000Z,743.2750244140625,767.4749755859375,740.125,765.6500244140625,733.13623046875,34576434,HDFCBANK.NS
2024-04-22T00:00:00.000Z,778.7000122070312,778.7000122070312,754.1500244140625,756.0999755859375,723.99169921875,42298438,HDFCBANK.NS
2024-04-23T00:00:00.000Z,763.1500244140625,763.25,751.625,753.7999877929688,721.7894287109375,26827060,HDFCBANK.NS
2024-04-24T00:00:00.000Z,757.5,760.875,754.5250244140625,755.8499755859375,723.7523803710938,22441580,HDFCBANK.NS
2024-04-25T00:00:00.000Z,753.125,759.8499755859375,753.125,755.375,723.2975463867188,35445204,HDFCBANK.NS
2024-04-26T00:00:00.000Z,759.9000244140625,764.0,752.7750244140625,754.9000244140625,722.8427124023438,24854694,HDFCBANK.NS
2024-04-29T00:00:00.000Z,757.5,767.2249755859375,753.2750244140625,764.75,732.2744140625,36093350,HDFCBANK.NS
2024-04-30T00:00:00.000Z,764.5999755859375,769.75,757.4500122070312,760.0499877929688,727.7739868164062,52307382,HDFCBANK.NS
2024-05-02T00:00:00.000Z,761.0,768.5,760.1749877929688,766.125,733.591064453125,33475006,HDFCBANK.NS
2024-05-03T00:00:00.000Z,766.625,770.2999877929688,753.5999755859375,759.7999877929688,727.53466796875,31865242,HDFCBANK.NS
2024-05-06T00:00:00.000Z,761.0,767.25,758.5750122070312,761.3250122070312,728.994873046875,28793396,HDFCBANK.NS
2024-05-07T00:00:00.000Z,760.9749755859375,762.0250244140625,752.0750122070312,753.0750122070312,721.0951538085938,28480602,HDFCBANK.NS
2024-05-08T00:00:00.000Z,747.9749755859375,748.4749755859375,740.1749877929688,741.3250122070312,709.8441772460938,41687862,HDFCBANK.NS
2024-05-09T00:00:00.000Z,737.4749755859375,743.375,722.6500244140625,723.75,693.0155029296875,46281278,HDFCBANK.NS
2024-05-10T00:00:00.000Z,719.5,725.9749755859375,713.4000244140625,718.9500122070312,697.8200073242188,27276608,HDFCBANK.NS
2024-05-13T00:00:00.000Z,716.0,729.9000244140625,715.1500244140625,727.625,706.2400512695312,27047202,HDFCBANK.NS
2024-05-14T00:00:00.000Z,726.125,732.75,725.1500244140625,730.4749755859375,709.0062866210938,25665142,HDFCBANK.NS
2024-05-15T00:00:00.000Z,729.8499755859375,729.8499755859375,717.9000244140625,719.25,698.1112060546875,38931996,HDFCBANK.NS
2024-05-16T00:00:00.000Z,723.0250244140625,731.2750244140625,717.75,730.125,708.6665649414062,34945236,HDFCBANK.NS
2024-05-17T00:00:00.000Z,723.0999755859375,734.0,723.0999755859375,732.0499877929688,710.5349731445312,20920190,HDFCBANK.NS
2024-05-21T00:00:00.000Z,725.0499877929688,734.8499755859375,725.0499877929688,729.4000244140625,707.962890625,43769978,HDFCBANK.NS
2024-05-22T00:00:00.000Z,728.9249877929688,732.7999877929688,724.0750122070312,729.5999755859375,708.156982421875,39996278,HDFCBANK.NS
2024-05-23T00:00:00.000Z,729.3250122070312,747.8250122070312,728.5250244140625,746.2999877929688,724.3661499023438,40861920,HDFCBANK.NS
2024-05-24T00:00:00.000Z,743.75,759.9500122070312,743.0,758.5999755859375,736.3046875,31060206,HDFCBANK.NS
2024-05-27T00:00:00.000Z,761.6749877929688,772.5,759.5250244140625,763.8499755859375,741.400390625,29385440,HDFCBANK.NS
2024-05-28T00:00:00.000Z,765.0499877929688,768.0250244140625,762.4000244140625,765.25,742.75927734375,27908904,HDFCBANK.NS
2024-05-29T00:00:00.000Z,759.0,761.9249877929688,750.625,754.1500244140625,731.9854736328125,35147706,HDFCBANK.NS
2024-05-30T00:00:00.000Z,749.5999755859375,761.7999877929688,748.8250122070312,757.4249877929688,735.1642456054688,33755350,HDFCBANK.NS
2024-05-31T00:00:00.000Z,759.5,768.0,757.0,765.7750244140625,743.2688598632812,74079588,HDFCBANK.NS
2024-06-03T00:00:00.000Z,799.5,799.5,775.0,786.0999755859375,762.9964599609375,72637256,HDFCBANK.NS
2024-06-04T00:00:00.000Z,778.5,779.5,727.0,741.5750122070312,719.7800903320312,89531240,HDFCBANK.NS
2024-06-05T00:00:00.000Z,747.0250244140625,779.7999877929688,741.1749877929688,775.9000244140625,753.0963134765625,81631650,HDFCBANK.NS
2024-06-06T00:00:00.000Z,782.4500122070312,782.7249755859375,773.2999877929688,779.8499755859375,756.9301147460938,46422870,HDFCBANK.NS
2024-06-07T00:00:00.000Z,780.5250244140625,792.1749877929688,776.0250244140625,786.6749877929688,763.5545043945312,36712216,HDFCBANK.NS
2024-06-10T00:00:00.000Z,787.0,790.3250122070312,778.7999877929688,780.6500244140625,757.7067260742188,22454058,HDFCBANK.NS
2024-06-11T00:00:00.000Z,778.0,785.5,776.0999755859375,782.4000244140625,759.4052124023438,29545326,HDFCBANK.NS
2024-06-12T00:00:00.000Z,787.5,794.1500244140625,783.2000122070312,787.0750122070312,763.9428100585938,39280436,HDFCBANK.NS
2024-06-13T00:00:00.000Z,790.875,792.8499755859375,787.0,790.375,767.1458129882812,24120192,HDFCBANK.NS
2024-06-14T00:00:00.000Z,792.0,799.5,788.8499755859375,798.4500122070312,774.9835205078125,25540554,HDFCBANK.NS
2024-06-18T00:00:00.000Z,798.4500122070312,805.25,794.7249755859375,803.9000244140625,780.2733764648438,32415714,HDFCBANK.NS
2024-06-19T00:00:00.000Z,806.7000122070312,834.9500122070312,802.0,828.9249877929688,804.5628051757812,90131196,HDFCBANK.NS
2024-06-20T00:00:00.000Z,834.9000244140625,840.7249755859375,826.0,834.6749877929688,810.1438598632812,41408742,HDFCBANK.NS
2024-06-21T00:00:00.000Z,836.4249877929688,836.4249877929688,821.5750122070312,832.875,808.3967895507812,51630776,HDFCBANK.NS
2024-06-24T00:00:00.000Z,823.5,837.5499877929688,822.875,836.2000122070312,811.6240234375,28544994,HDFCBANK.NS
2024-06-25T00:00:00.000Z,835.5499877929688,858.4749755859375,835.5499877929688,855.6749877929688,830.5266723632812,74521548,HDFCBANK.NS
2024-06-26T00:00:00.000Z,853.9749755859375,855.4500122070312,845.5499877929688,850.75,825.7464599609375,47596666,HDFCBANK.NS
2024-06-27T00:00:00.000Z,848.0499877929688,856.5,843.2999877929688,848.0750122070312,823.1500244140625,55074650,HDFCBANK.NS
2024-06-28T00:00:00.000Z,848.7999877929688,853.2999877929688,839.5,841.9000244140625,817.1565551757812,26476046,HDFCBANK.NS
2024-07-01T00:00:00.000Z,840.0,853.6500244140625,840.0,852.5999755859375,827.5419921875,21187024,HDFCBANK.NS
2024-07-02T00:00:00.000Z,857.5,867.4500122070312,851.375,865.2999877929688,839.8687744140625,45921690,HDFCBANK.NS
2024-07-03T00:00:00.000Z,895.5,897.0,882.3250122070312,884.3250122070312,858.3346557617188,123217802,HDFCBANK.NS
2024-07-04T00:00:00.000Z,879.875,879.875,862.4249877929688,863.5750122070312,838.1945190429688,45848658,HDFCBANK.NS
2024-07-05T00:00:00.000Z,842.5,842.5,821.0999755859375,824.0499877929688,799.8310546875,82242548,HDFCBANK.NS
2024-07-08T00:00:00.000Z,822.6500244140625,827.4749755859375,813.5750122070312,817.6749877929688,793.6434326171875,39087800,HDFCBANK.NS
2024-07-09T00:00:00.000Z,812.5,823.3499755859375,810.1749877929688,818.25,794.2015991210938,48550878,HDFCBANK.NS
2024-07-10T00:00:00.000Z,814.9749755859375,820.0,810.375,813.0499877929688,789.1544799804688,45507182,HDFCBANK.NS
2024-07-11T00:00:00.000Z,811.9749755859375,812.9249877929688,800.5,810.9500122070312,787.1161499023438,44177074,HDFCBANK.NS
2024-07-12T00:00:00.000Z,811.0,819.2000122070312,805.5750122070312,811.3499755859375,787.50439453125,56049960,HDFCBANK.NS
2024-07-15T00:00:00.000Z,811.75,814.9000244140625,807.5999755859375,811.0499877929688,787.2131958007812,33375694,HDFCBANK.NS
2024-07-16T00:00:00.000Z,810.375,813.5,808.4000244140625,809.875,786.0726928710938,28950324,HDFCBANK.NS
2024-07-18T00:00:00.000Z,804.0,811.9749755859375,799.5750122070312,807.4000244140625,783.6705322265625,33717064,HDFCBANK.NS
2024-07-19T00:00:00.000Z,808.0,811.5,801.75,803.6500244140625,780.0307006835938,26002152,HDFCBANK.NS
2024-07-22T00:00:00.000Z,808.5,825.5,806.3250122070312,821.2750244140625,797.1376953125,53744822,HDFCBANK.NS
2024-07-23T00:00:00.000Z,823.7750244140625,823.9000244140625,802.5,809.2000122070312,785.4176025390625,52002152,HDFCBANK.NS
2024-07-24T00:00:00.000Z,804.0750122070312,810.5,794.0250244140625,802.0250244140625,778.4534912109375,61728206,HDFCBANK.NS
2024-07-25T00:00:00.000Z,796.5,812.5,796.5,808.2999877929688,784.5440063476562,25535732,HDFCBANK.NS
2024-07-26T00:00:00.000Z,802.5,810.875,798.2249755859375,809.0750122070312,785.2962646484375,43810540,HDFCBANK.NS
2024-07-29T00:00:00.000Z,807.5,815.9249877929688,799.1500244140625,802.5250244140625,778.938720703125,51001148,HDFCBANK.NS
2024-07-30T00:00:00.000Z,801.0,817.375,799.5,807.7750244140625,784.0344848632812,54595834,HDFCBANK.NS
2024-07-31T00:00:00.000Z,807.0,813.9500122070312,804.5999755859375,807.875,784.1314697265625,37820484,HDFCBANK.NS
2024-08-01T00:00:00.000Z,811.4500122070312,825.0250244140625,808.9749755859375,819.4000244140625,795.3178100585938,26215174,HDFCBANK.NS
2024-08-02T00:00:00.000Z,815.5,835.25,815.5,829.5750122070312,805.1937255859375,44119238,HDFCBANK.NS
2024-08-05T00:00:00.000Z,820.0499877929688,823.0,800.5,807.875,784.1314697265625,41333634,HDFCBANK.NS
2024-08-06T00:00:00.000Z,815.0,816.4749755859375,796.6500244140625,800.5999755859375,777.0702514648438,45116050,HDFCBANK.NS
2024-08-07T00:00:00.000Z,808.5,815.0,801.0999755859375,811.75,787.8926391601562,42346264,HDFCBANK.NS
2024-08-08T00:00:00.000Z,812.0,826.6500244140625,809.625,821.3499755859375,797.21044921875,33976950,HDFCBANK.NS
2024-08-09T00:00:00.000Z,826.0,831.2750244140625,822.9000244140625,825.0999755859375,800.8502197265625,26644618,HDFCBANK.NS
2024-08-12T00:00:00.000Z,826.0,837.9749755859375,823.6749877929688,830.0499877929688,805.65478515625,39316196,HDFCBANK.NS
2024-08-13T00:00:00.000Z,814.0,816.2000122070312,800.5750122070312,801.5999755859375,778.0409545898438,54055042,HDFCBANK.NS
2024-08-14T00:00:00.000Z,803.25,806.8499755859375,801.5999755859375,803.9000244140625,780.2733764648438,32334428,HDFCBANK.NS
2024-08-16T00:00:00.000Z,814.25,817.0750122070312,805.5,816.0499877929688,792.0662231445312,27849246,HDFCBANK.NS
2024-08-19T00:00:00.000Z,818.8250122070312,818.8250122070312,811.8499755859375,815.7750244140625,791.7993774414062,19502164,HDFCBANK.NS
2024-08-20T00:00:00.000Z,813.7249755859375,823.0,813.7249755859375,818.8499755859375,794.783935546875,31134494,HDFCBANK.NS
2024-08-21T00:00:00.000Z,814.0499877929688,817.2750244140625,808.9000244140625,812.9000244140625,789.0088500976562,47630904,HDFCBANK.NS
2024-08-22T00:00:00.000Z,816.0,819.1500244140625,814.0,815.6500244140625,791.6781005859375,21300638,HDFCBANK.NS
2024-08-23T00:00:00.000Z,817.0,817.0,811.5,812.5250244140625,788.6448974609375,20333422,HDFCBANK.NS
2024-08-26T00:00:00.000Z,816.0999755859375,823.9749755859375,816.0999755859375,819.9749755859375,795.8758544921875,22364266,HDFCBANK.NS
2024-08-27T00:00:00.000Z,821.7000122070312,823.7000122070312,816.0999755859375,818.875,794.8082275390625,35773244,HDFCBANK.NS
2024-08-28T00:00:00.000Z,818.875,819.875,815.0999755859375,818.5499877929688,794.4927368164062,26921188,HDFCBANK.NS
2024-08-29T00:00:00.000Z,821.0,822.2000122070312,815.5750122070312,819.2750244140625,795.1964721679688,49052604,HDFCBANK.NS
2024-08-30T00:00:00.000Z,828.0,831.0,810.5750122070312,818.4500122070312,794.395751953125,445342100,HDFCBANK.NS
2024-09-02T00:00:00.000Z,823.4000244140625,823.4000244140625,811.5999755859375,813.4749755859375,789.56689453125,34049680,HDFCBANK.NS
2024-09-03T00:00:00.000Z,817.0,819.9749755859375,812.2999877929688,818.6749877929688,794.6140747070312,37282860,HDFCBANK.NS
2024-09-04T00:00:00.000Z,819.5,822.4000244140625,816.0,820.9000244140625,796.7737426757812,24682744,HDFCBANK.NS
2024-09-05T00:00:00.000Z,823.0,824.9500122070312,821.0,822.7249755859375,798.5451049804688,22876318,HDFCBANK.NS
2024-09-06T00:00:00.000Z,819.1500244140625,823.875,817.0499877929688,818.4749755859375,794.419921875,26029602,HDFCBANK.NS
2024-09-09T00:00:00.000Z,819.0,824.25,815.0499877929688,823.25,799.0546875,23792914,HDFCBANK.NS
2024-09-10T00:00:00.000Z,827.0,827.0,819.0,825.1749877929688,800.9230346679688,26606646,HDFCBANK.NS
2024-09-11T00:00:00.000Z,825.2000122070312,826.25,819.5999755859375,821.9500122070312,797.7928466796875,22226684,HDFCBANK.NS
2024-09-12T00:00:00.000Z,827.0,835.0,823.5250244140625,833.2999877929688,808.8092651367188,32424046,HDFCBANK.NS
2024-09-13T00:00:00.000Z,837.0,837.0,828.5250244140625,832.9749755859375,808.4937744140625,23860532,HDFCBANK.NS
2024-09-16T00:00:00.000Z,833.5,838.9000244140625,832.0250244140625,835.4749755859375,810.9203491210938,15172820,HDFCBANK.NS
2024-09-17T00:00:00.000Z,839.0,839.0,832.0750122070312,834.4000244140625,809.876953125,20127122,HDFCBANK.NS
2024-09-18T00:00:00.000Z,835.9249877929688,849.4500122070312,835.5499877929688,847.4000244140625,822.494873046875,40917342,HDFCBANK.NS
2024-09-19T00:00:00.000Z,849.5999755859375,859.5,849.5750122070312,854.25,829.1435546875,30651776,HDFCBANK.NS
2024-09-20T00:00:00.000Z,858.25,872.4749755859375,853.7750244140625,870.5999755859375,845.0130004882812,60623386,HDFCBANK.NS
2024-09-23T00:00:00.000Z,874.5,883.1749877929688,870.125,879.9000244140625,854.0396728515625,26965350,HDFCBANK.NS
2024-09-24T00:00:00.000Z,882.5,890.8250122070312,877.125,884.0250244140625,858.0435180664062,33039036,HDFCBANK.NS
2024-09-25T00:00:00.000Z,880.0750122070312,894.0,880.0750122070312,889.5499877929688,863.4060668945312,31965312,HDFCBANK.NS
2024-09-26T00:00:00.000Z,886.5250244140625,894.0,884.0250244140625,891.7249755859375,865.5171508789062,31899644,HDFCBANK.NS
2024-09-27T00:00:00.000Z,888.5,889.0999755859375,875.0,876.3250122070312,850.5697021484375,35613502,HDFCBANK.NS
2024-09-30T00:00:00.000Z,874.4000244140625,875.7249755859375,862.2000122070312,866.0250244140625,840.572509765625,26383534,HDFCBANK.NS
2024-10-01T00:00:00.000Z,862.0,871.0,860.0499877929688,863.0999755859375,837.7334594726562,24572284,HDFCBANK.NS
2024-10-03T00:00:00.000Z,857.8250122070312,863.0750122070312,836.6749877929688,841.0,816.282958984375,48473398,HDFCBANK.NS
2024-10-04T00:00:00.000Z,837.25,845.3250122070312,826.5,828.8250122070312,804.4657592773438,48683232,HDFCBANK.NS
2024-10-07T00:00:00.000Z,826.0999755859375,829.5,806.5,808.9000244140625,785.1264038085938,94458296,HDFCBANK.NS
2024-10-08T00:00:00.000Z,815.0,828.4000244140625,811.0,825.5250244140625,801.2628173828125,29734406,HDFCBANK.NS
2024-10-09T00:00:00.000Z,824.75,828.375,814.3499755859375,816.5750122070312,792.5758056640625,41125642,HDFCBANK.NS
2024-10-10T00:00:00.000Z,819.5,832.7249755859375,816.25,831.2000122070312,806.7709350585938,21754766,HDFCBANK.NS
2024-10-11T00:00:00.000Z,832.2249755859375,832.2249755859375,821.625,825.5,801.238525390625,23672594,HDFCBANK.NS
2024-10-14T00:00:00.000Z,828.0250244140625,846.0250244140625,827.0,844.0499877929688,819.2433471679688,18527508,HDFCBANK.NS
2024-10-15T00:00:00.000Z,847.0,849.0,837.75,842.0499877929688,817.3021240234375,19651130,HDFCBANK.NS
2024-10-16T00:00:00.000Z,840.0499877929688,853.9749755859375,840.0499877929688,849.9000244140625,824.92138671875,20470682,HDFCBANK.NS
2024-10-17T00:00:00.000Z,847.4749755859375,848.8250122070312,832.5999755859375,836.5750122070312,811.988037109375,14695732,HDFCBANK.NS
2024-10-18T00:00:00.000Z,831.5499877929688,845.5,827.0499877929688,840.9249877929688,816.2101440429688,24809724,HDFCBANK.NS
2024-10-21T00:00:00.000Z,857.5,874.0750122070312,855.5250244140625,864.3499755859375,838.9466552734375,46548354,HDFCBANK.NS
2024-10-22T00:00:00.000Z,865.0250244140625,870.0,855.3499755859375,857.2750244140625,832.07958984375,38875280,HDFCBANK.NS
2024-10-23T00:00:00.000Z,852.5250244140625,873.25,852.5250244140625,867.9000244140625,842.3923950195312,38036090,HDFCBANK.NS
2024-10-24T00:00:00.000Z,869.0499877929688,884.3250122070312,869.0499877929688,874.8250122070312,849.1138916015625,30832258,HDFCBANK.NS
2024-10-25T00:00:00.000Z,877.5,878.9249877929688,864.3499755859375,871.7000122070312,846.0807495117188,26130478,HDFCBANK.NS
2024-10-28T00:00:00.000Z,871.0,875.5,864.4500122070312,867.0999755859375,841.6158447265625,22012142,HDFCBANK.NS
2024-10-29T00:00:00.000Z,863.0750122070312,882.0,862.5499877929688,875.9249877929688,850.1815185546875,35794926,HDFCBANK.NS
2024-10-30T00:00:00.000Z,871.0,877.375,862.0999755859375,867.2999877929688,841.8099975585938,32715724,HDFCBANK.NS
2024-10-31T00:00:00.000Z,864.0,869.4500122070312,859.7000122070312,867.8499755859375,842.3438110351562,22895912,HDFCBANK.NS
2024-11-01T00:00:00.000Z,866.5,872.0499877929688,863.0499877929688,868.6500244140625,843.120361328125,1759692,HDFCBANK.NS
2024-11-04T00:00:00.000Z,872.5,872.5,855.4500122070312,857.0499877929688,831.8612060546875,28089248,HDFCBANK.NS
2024-11-05T00:00:00.000Z,851.5,881.3499755859375,848.9500122070312,878.9249877929688,853.0933227539062,44232406,HDFCBANK.NS
2024-11-06T00:00:00.000Z,885.75,885.75,872.6749877929688,877.625,851.83154296875,27787910,HDFCBANK.NS
2024-11-07T00:00:00.000Z,872.1500244140625,880.4749755859375,869.0,873.2750244140625,847.609375,18895456,HDFCBANK.NS
2024-11-08T00:00:00.000Z,876.0,880.9000244140625,872.9249877929688,877.2249755859375,851.4432983398438,19902986,HDFCBANK.NS
2024-11-11T00:00:00.000Z,877.2750244140625,891.4000244140625,875.5999755859375,883.1500244140625,857.1942138671875,24565362,HDFCBANK.NS
2024-11-12T00:00:00.000Z,886.0,887.5,854.3250122070312,859.0999755859375,833.8509521484375,31395406,HDFCBANK.NS
2024-11-13T00:00:00.000Z,858.375,864.7000122070312,836.5,840.6749877929688,815.967529296875,35728500,HDFCBANK.NS
2024-11-14T00:00:00.000Z,836.5499877929688,852.4249877929688,836.0499877929688,846.375,821.5,27146470,HDFCBANK.NS
2024-11-18T00:00:00.000Z,850.0,859.4500122070312,847.5,852.5499877929688,827.4934692382812,27081968,HDFCBANK.NS
2024-11-19T00:00:00.000Z,857.0,876.875,851.3499755859375,871.125,845.5225219726562,50981272,HDFCBANK.NS
2024-11-21T00:00:00.000Z,874.7000122070312,879.5,867.0999755859375,870.5999755859375,845.0130004882812,35716512,HDFCBANK.NS
2024-11-22T00:00:00.000Z,871.7750244140625,877.1500244140625,864.7750244140625,872.7999877929688,847.1483764648438,24773612,HDFCBANK.NS
2024-11-25T00:00:00.000Z,892.5250244140625,901.7750244140625,882.4500122070312,892.7999877929688,866.5604858398438,427737274,HDFCBANK.NS
2024-11-26T00:00:00.000Z,905.0,905.0,884.9000244140625,892.7750244140625,866.5362548828125,30935566,HDFCBANK.NS
2024-11-27T00:00:00.000Z,894.9500122070312,908.6749877929688,892.5750122070312,906.1500244140625,879.5182495117188,32714976,HDFCBANK.NS
2024-11-28T00:00:00.000Z,909.5,918.0499877929688,894.0,896.5750122070312,870.224609375,35722392,HDFCBANK.NS
2024-11-29T00:00:00.000Z,900.6500244140625,902.2999877929688,891.4500122070312,898.0250244140625,871.632080078125,27669536,HDFCBANK.NS
2024-12-02T00:00:00.000Z,901.75,904.0750122070312,887.5,902.3499755859375,875.8298950195312,15110876,HDFCBANK.NS
2024-12-03T00:00:00.000Z,911.3499755859375,918.7000122070312,908.0499877929688,913.1500244140625,886.3125,43410242,HDFCBANK.NS
2024-12-04T00:00:00.000Z,919.0,932.5,915.5750122070312,930.0499877929688,902.7157592773438,44669084,HDFCBANK.NS
2024-12-05T00:00:00.000Z,930.0,939.9749755859375,917.5999755859375,932.875,905.457763671875,39682714,HDFCBANK.NS
2024-12-06T00:00:00.000Z,928.5,932.0999755859375,922.0,927.9249877929688,900.6531982421875,17783156,HDFCBANK.NS
2024-12-09T00:00:00.000Z,926.8250122070312,940.0,924.5,935.0,907.520263671875,26947912,HDFCBANK.NS
2024-12-10T00:00:00.000Z,938.8499755859375,938.8499755859375,929.2750244140625,934.0499877929688,906.5982055664062,13325480,HDFCBANK.NS
2024-12-11T00:00:00.000Z,930.8499755859375,935.9500122070312,928.375,931.5499877929688,904.1716918945312,14045426,HDFCBANK.NS
